,Ball_Count,PKG_Dimension,PKG_Height,RTD_SETUP,tester,equip_id,Due_Date,Suggest_Date,Last_PM,Event_Code,Code,Semi_State_ID,Standard_work_time,Location,Status,PM_duration,Type,Freq,Cur,Due,warning,critical,handler,NOTE
1460,200B,200/264FBGA10X14.5,1.14-1.14,200/264FBGA10X14.5_128X_1.14-1.14_1126,SM3016-0089,TW322SM-0098,2022-08-02 23:59:00,2022-07-31 23:59:00,2022-07-03 05:07:06.970,PM 1 MONTH,TW322SM 1 MONTH PM(FOR MACHINE),PRODUCTIVE          ,6.0,T01-TFC1-P0610,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0098,
1461,200B,200/264FBGA10X14.5,1.14-1.14,200/264FBGA10X14.5_128X_1.14-1.14_1126,SM3016-0089,TW322SM-0098,2022-08-01 23:59:00,2022-07-31 23:59:00,2022-05-03 03:33:16.477,PM 3 MONTH,TW322SM 3 MONTH PM,PRODUCTIVE          ,6.0,T01-TFC1-P0610,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,90.0,14.0,1.0,TW322SM-0098,
1462,78B,78/117FBGA7.5X11,0.9-1.4,78/117FBGA7.5X11_256X_0.9-1.4_TORSION LATCH_0959,SM3016-0160,TW322SM-0198,2022-08-01 23:59:00,2022-07-31 23:59:00,2022-07-02 14:33:49.840,PM 1 MONTH,TW322SM 1 MONTH PM(FOR MACHINE),PRODUCTIVE          ,6.0,T01-TFC1-P0210,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0198,
1463,78B,78/117FBGA7.5X11,0.9-1.4,78/117FBGA7.5X11_256X_0.9-1.4_TORSION LATCH_0959,SM3016-0160,TW322SM-0198,2022-08-16 23:59:00,2022-08-15 23:59:00,2021-08-16 01:26:56.687,PM 1 YEAR,TECHWING ANNUAL PM,PRODUCTIVE          ,12.0,T01-TFC1-P0210,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,365.0,30.0,1.0,TW322SM-0198,
1464,78B,78/117FBGA7.5X11,0.9-1.4,78/117FBGA7.5X11_256X_0.9-1.4_TORSION LATCH_0959,SM3016-0160,TW322SM-0198,2022-08-06 23:59:00,2022-07-31 23:59:00,2022-02-05 13:55:07.347,PM 6 MONTH,TECHWING SEMI ANNUAL PM,PRODUCTIVE          ,8.0,T01-TFC1-P0210,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,182.0,30.0,1.0,TW322SM-0198,
1465,78B,78/117FBGA7.5X11,0.9-1.4,78/117FBGA7.5X11_256X_0.9-1.4_TORSION LATCH_0959,SM3016-0160,TW322SM-0198,2022-08-01 23:59:00,2022-07-31 23:59:00,2022-07-17 23:40:07.440,PM ESD CDM 250V,TW322SM ESD 250V HALF MONTH PM,PRODUCTIVE          ,0.5,T01-TFC1-P0210,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,15.0,7.0,1.0,TW322SM-0198,
1466,180B,180/252FBGA12X14,1.1-1.2,180/252FBGA12X14_128-256X_1.1-1.2_DISSIPATIVE_1112,SM3016-0260,SM3016-0260,2022-07-30 23:59:00,2022-07-29 23:59:00,2022-06-30 03:40:05.037,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P0818,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0340,
1467,877B,877/968FBGA6.6X13.1,0.79-0.79,877/968FBGA6.6X13.1_64X_0.79-0.79_1231,SM3016-0100,TW322SM-0170,2022-08-15 23:59:00,2022-08-14 23:59:00,2022-07-16 08:49:10.237,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P0224,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0170,
1468,877B,877/968FBGA6.6X13.1,0.79-0.79,877/968FBGA6.6X13.1_64X_0.79-0.79_1231,SM3016-0100,TW322SM-0170,2022-08-15 23:59:00,2022-08-14 23:59:00,2022-07-16 08:49:10.253,PM 1 MONTH,TW322SM 1 MONTH PM(FOR IONIZER),PRODUCTIVE          ,6.0,T01-TFC1-P0224,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0170,
1469,877B,877/968FBGA6.6X13.1,0.79-0.79,877/968FBGA6.6X13.1_64X_0.79-0.79_1231,SM3016-0100,TW322SM-0170,2022-08-15 23:59:00,2022-08-14 23:59:00,2022-07-16 08:49:10.253,PM 1 MONTH,TW322SM 1 MONTH PM(FOR MACHINE),PRODUCTIVE          ,6.0,T01-TFC1-P0224,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0170,
1470,877B,877/968FBGA6.6X13.1,0.79-0.79,877/968FBGA6.6X13.1_64X_0.79-0.79_1231,SM3016-0100,TW322SM-0170,2022-08-16 23:59:00,2022-08-14 23:59:00,2022-02-15 02:46:11.983,PM 6 MONTH,TECHWING SEMI ANNUAL PM,PRODUCTIVE          ,8.0,T01-TFC1-P0224,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,182.0,30.0,1.0,TW322SM-0170,
1471,180B,180/252FBGA12X14,1.1-1.2,180/252FBGA12X14_128-256X_1.1-1.2_DISSIPATIVE_1112,SM3016-0052,SM3016-0052,2022-08-04 23:59:00,2022-08-03 23:59:00,2022-07-05 23:12:51.430,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P0206,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0119,
1472,392B,392/2160FBGA12.63X16.52,0.50-0.59,392/2160FBGA12.63X16.52_128X_0.50-0.59_1422,SM3316-0025,SM3316-0025,2022-08-15 23:59:00,2022-08-14 23:59:00,2022-07-16 04:49:40.530,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P0923,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0362,
1473,392B,392/2160FBGA12.63X16.52,0.50-0.59,392/2160FBGA12.63X16.52_128X_0.50-0.59_1422,SM3316-0025,SM3316-0025,2022-07-29 23:59:00,2022-07-28 23:59:00,N/A,PM 6 MONTH,6 MONTH PREVENTIVE MAINT,PRODUCTIVE          ,8.0,T01-TFC1-P0923,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,182.0,30.0,1.0,TW322SM-0362,
1474,180B,180/252FBGA12X14,1.1-1.2,180/252FBGA12X14_128-256X_1.1-1.2_DISSIPATIVE_1112,SM3016-0118,SM3016-0118,2022-08-15 23:59:00,2022-08-14 23:59:00,2022-07-16 03:54:24.977,CLEAN AND INSPECTION,CLEAN AND INSPECTION,ENGINEERING         ,0.5,T01-TFC1-P0323,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0184,
1475,556B,556/841FBGA12.4X12.4,1.23-1.23,556/841FBGA12.4X12.4_64-128X_1.23-1.23_1104,SM3016-0167,SM3016-0167,2022-08-03 23:59:00,2022-08-02 23:59:00,2022-07-04 03:53:05.653,CLEAN AND INSPECTION,CLEAN AND INSPECTION,ENGINEERING         ,0.5,T01-TFC1-P0307,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0220,
1476,896B,896/900BBGA31X31,3.93-4.2,896/900BBGA31X31_64X_3.93-4.2_ION_1036,SM3116-0009,SM3116-0009,2022-08-03 23:59:00,2022-08-02 23:59:00,2022-07-04 13:43:18.270,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P0708,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,M6245-0009,
1477,200B,200/264FBGA10X14.5,0.95-0.95,200/264FBGA10X14.5_256X_0.95-0.95_1311,SM3316-0047,SM3316-0047,2022-08-13 23:59:00,2022-08-12 23:59:00,2022-07-14 23:36:19.830,CLEAN AND INSPECTION,CLEAN AND INSPECTION,ENGINEERING         ,0.5,T01-TFC1-P1116,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0378,
1478,496B,496/756FBGA14X12.4,0.69-0.71,496/756FBGA14X12.4_128X_0.69-0.71_1266,SM3316-0163,SM3316-0163,2022-08-13 23:59:00,2022-08-12 23:59:00,2022-07-14 01:55:30.880,CLEAN AND INSPECTION,CLEAN AND INSPECTION,STANDBY             ,0.5,T01-TFC1-P1722,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0453,
1479,180B,180/252FBGA12X14,1.1-1.2,180/252FBGA12X14_128-256X_1.1-1.2_DISSIPATIVE_1112,SM3016-0195,SM3016-0195,2022-08-09 23:59:00,2022-08-08 23:59:00,2022-07-10 17:53:03.760,CLEAN AND INSPECTION,CLEAN AND INSPECTION,ENGINEERING         ,0.5,T01-TFC1-P0107,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0255,
1480,496B,496/756FBGA14X12.4,0.69-0.71,496/756FBGA14X12.4_128X_0.69-0.71_1266,SM3316-0049,TW322SM-0380,2022-07-31 23:59:00,2022-07-30 23:59:00,2022-07-01 14:48:02.020,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P1118,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0380,
1481,496B,496/756FBGA14X12.4,0.69-0.71,496/756FBGA14X12.4_128X_0.69-0.71_1266,SM3316-0049,TW322SM-0380,2022-07-31 23:59:00,2022-07-30 23:59:00,2022-07-01 14:48:02.037,PM 1 MONTH,TW322SM 1 MONTH PM(FOR IONIZER),PRODUCTIVE          ,6.0,T01-TFC1-P1118,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0380,
1482,496B,496/756FBGA14X12.4,0.69-0.71,496/756FBGA14X12.4_128X_0.69-0.71_1266,SM3316-0049,TW322SM-0380,2022-07-31 23:59:00,2022-07-30 23:59:00,2022-07-01 14:48:02.050,PM 1 MONTH,TW322SM 1 MONTH PM(FOR MACHINE),PRODUCTIVE          ,6.0,T01-TFC1-P1118,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0380,
1483,496B,496/756FBGA14X12.4,0.69-0.71,496/756FBGA14X12.4_128X_0.69-0.71_1266,SM3316-0049,TW322SM-0380,2022-07-31 23:59:00,2022-07-30 23:59:00,2022-07-16 23:00:10.050,PM ESD CDM 250V,TW322SM ESD 250V HALF MONTH PM,PRODUCTIVE          ,0.5,T01-TFC1-P1118,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,15.0,7.0,1.0,TW322SM-0380,
1484,1159B,1159/2021FBGA14.1X13,1.0-1.0,1159/2021FBGA14.1X13_64X_1.0-1.0_1420,SM3316-0097,TW322SM-0408,2022-08-06 23:59:00,2022-08-05 23:59:00,2022-07-07 16:58:21.713,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P1219,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0408,
1485,1159B,1159/2021FBGA14.1X13,1.0-1.0,1159/2021FBGA14.1X13_64X_1.0-1.0_1420,SM3316-0097,TW322SM-0408,2022-08-06 23:59:00,2022-08-05 23:59:00,2022-07-07 16:58:21.730,PM 1 MONTH,TW322SM 1 MONTH PM(FOR IONIZER),PRODUCTIVE          ,6.0,T01-TFC1-P1219,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0408,
1486,1159B,1159/2021FBGA14.1X13,1.0-1.0,1159/2021FBGA14.1X13_64X_1.0-1.0_1420,SM3316-0097,TW322SM-0408,2022-08-06 23:59:00,2022-08-05 23:59:00,2022-07-07 16:58:21.730,PM 1 MONTH,TW322SM 1 MONTH PM(FOR MACHINE),PRODUCTIVE          ,6.0,T01-TFC1-P1219,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0408,
1487,1159B,1159/2021FBGA14.1X13,1.0-1.0,1159/2021FBGA14.1X13_64X_1.0-1.0_1420,SM3316-0097,TW322SM-0408,2022-07-22 23:59:00,2022-07-21 23:59:00,2022-07-07 16:58:21.730,PM ESD CDM 250V,TW322SM ESD 250V HALF MONTH PM,PRODUCTIVE          ,0.5,T01-TFC1-P1219,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,15.0,7.0,1.0,TW322SM-0408,
1488,180B,180/252FBGA12X14,1.1-1.2,180/252FBGA12X14_128-256X_1.1-1.2_DISSIPATIVE_1112,SM3016-0256,TW322SM-0323,2022-07-21 23:59:00,2022-07-20 23:59:00,2022-06-21 07:16:50.753,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P0420,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0323,
1489,180B,180/252FBGA12X14,1.1-1.2,180/252FBGA12X14_128-256X_1.1-1.2_DISSIPATIVE_1112,SM3016-0256,TW322SM-0323,2022-07-21 23:59:00,2022-07-20 23:59:00,2022-06-21 07:16:50.770,PM 1 MONTH,TW322SM 1 MONTH PM(FOR IONIZER),PRODUCTIVE          ,6.0,T01-TFC1-P0420,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0323,
1490,180B,180/252FBGA12X14,1.1-1.2,180/252FBGA12X14_128-256X_1.1-1.2_DISSIPATIVE_1112,SM3016-0256,TW322SM-0323,2022-07-21 23:59:00,2022-07-20 23:59:00,2022-06-21 07:16:50.770,PM 1 MONTH,TW322SM 1 MONTH PM(FOR MACHINE),PRODUCTIVE          ,6.0,T01-TFC1-P0420,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0323,
1491,180B,180/252FBGA12X14,1.1-1.2,180/252FBGA12X14_128-256X_1.1-1.2_DISSIPATIVE_1112,SM3016-0256,TW322SM-0323,2022-07-21 23:59:00,2022-07-20 23:59:00,2022-07-06 02:57:20.907,PM ESD CDM 250V,TW322SM ESD 250V HALF MONTH PM,PRODUCTIVE          ,0.5,T01-TFC1-P0420,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,15.0,7.0,1.0,TW322SM-0323,
1492,78B,78/117FBGA8X10.5,0.9-1.4,78/117FBGA8X10.5_256X_0.9-1.4_ION_0385,SMG2P-0068,SMG2P-0068,2022-07-26 23:59:00,2022-07-25 23:59:00,2022-06-26 18:11:07.240,CLEAN AND INSPECTION,CLEAN AND INSPECTION,ENGINEERING         ,0.5,T01-TFC1-P0719,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322HM-0084,
1493,180B,180/252FBGA12X14,1.1-1.2,180/252FBGA12X14_128-256X_1.1-1.2_DISSIPATIVE_1112,SM3016-0102,SM3016-0102,2022-08-10 23:59:00,2022-08-09 23:59:00,2022-07-11 07:12:37.287,CLEAN AND INSPECTION,CLEAN AND INSPECTION,SCHEDULED_DOWNTIME  ,0.5,T01-TFC1-P0217,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0172,
1494,180B,180/252FBGA12X14,1.1-1.2,180/252FBGA12X14_128-256X_1.1-1.2_DISSIPATIVE_1112,SM3016-0102,SM3016-0102,2022-08-18 23:59:00,2022-08-17 23:59:00,2021-08-18 02:24:10.957,PM 1 YEAR,ANNUAL PREVENTIVE MAINT,SCHEDULED_DOWNTIME  ,12.0,T01-TFC1-P0217,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,365.0,30.0,1.0,TW322SM-0172,
1495,180B,180/252FBGA12X14,1.1-1.2,180/252FBGA12X14_128-256X_1.1-1.2_DISSIPATIVE_1112,SM3016-0102,SM3016-0102,2022-08-18 23:59:00,2022-08-17 23:59:00,N/A,PM 6 MONTH,6 MONTH PREVENTIVE MAINT,SCHEDULED_DOWNTIME  ,8.0,T01-TFC1-P0217,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,182.0,30.0,1.0,TW322SM-0172,
1496,200B,200/264FBGA10X14.5,0.8-0.8,200/264FBGA10X14.5_256X_0.8-0.8_1311,SM3316-0062,TW322SM-0393,2022-07-28 23:59:00,2022-07-27 23:59:00,2022-06-28 14:36:42.653,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P1123,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0393,
1497,200B,200/264FBGA10X14.5,0.8-0.8,200/264FBGA10X14.5_256X_0.8-0.8_1311,SM3316-0062,TW322SM-0393,2022-07-28 23:59:00,2022-07-27 23:59:00,2022-06-28 14:36:42.687,PM 1 MONTH,TW322SM 1 MONTH PM(FOR IONIZER),PRODUCTIVE          ,6.0,T01-TFC1-P1123,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0393,
1498,200B,200/264FBGA10X14.5,0.8-0.8,200/264FBGA10X14.5_256X_0.8-0.8_1311,SM3316-0062,TW322SM-0393,2022-07-28 23:59:00,2022-07-27 23:59:00,2022-06-28 14:36:42.700,PM 1 MONTH,TW322SM 1 MONTH PM(FOR MACHINE),PRODUCTIVE          ,6.0,T01-TFC1-P1123,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0393,
1499,200B,200/264FBGA10X14.5,0.8-0.8,200/264FBGA10X14.5_256X_0.8-0.8_1311,SM3316-0062,TW322SM-0393,2022-07-28 23:59:00,2022-07-27 23:59:00,2022-04-29 14:57:21.503,PM 3 MONTH,TW322SM 3 MONTH PM,PRODUCTIVE          ,6.0,T01-TFC1-P1123,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,90.0,14.0,1.0,TW322SM-0393,
1500,200B,200/264FBGA10X14.5,0.8-0.8,200/264FBGA10X14.5_256X_0.8-0.8_1311,SM3316-0062,TW322SM-0393,2022-07-31 23:59:00,2022-07-27 23:59:00,2022-01-30 18:12:17.213,PM 6 MONTH,TECHWING SEMI ANNUAL PM,PRODUCTIVE          ,8.0,T01-TFC1-P1123,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,182.0,30.0,1.0,TW322SM-0393,
1501,200B,200/264FBGA10X14.5,0.8-0.8,200/264FBGA10X14.5_256X_0.8-0.8_1311,SM3316-0062,TW322SM-0393,2022-07-28 23:59:00,2022-07-27 23:59:00,2022-07-13 05:17:08.660,PM ESD CDM 250V,TW322SM ESD 250V HALF MONTH PM,PRODUCTIVE          ,0.5,T01-TFC1-P1123,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,15.0,7.0,1.0,TW322SM-0393,
1502,496B,496/756FBGA14X12.4,0.69-0.71,496/756FBGA14X12.4_128X_0.69-0.71_1266,SM3316-0164,TW322SM-0454,2022-07-19 23:59:00,2022-07-18 23:59:00,2022-06-19 19:17:42.140,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P1721,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0454,
1503,496B,496/756FBGA14X12.4,0.69-0.71,496/756FBGA14X12.4_128X_0.69-0.71_1266,SM3316-0164,TW322SM-0454,2022-07-19 23:59:00,2022-07-18 23:59:00,2022-06-19 19:17:42.140,PM 1 MONTH,TW322SM 1 MONTH PM(FOR IONIZER),PRODUCTIVE          ,6.0,T01-TFC1-P1721,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0454,
1504,496B,496/756FBGA14X12.4,0.69-0.71,496/756FBGA14X12.4_128X_0.69-0.71_1266,SM3316-0164,TW322SM-0454,2022-07-19 23:59:00,2022-07-18 23:59:00,2022-06-19 19:17:42.153,PM 1 MONTH,TW322SM 1 MONTH PM(FOR MACHINE),PRODUCTIVE          ,6.0,T01-TFC1-P1721,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0454,
1505,496B,496/756FBGA14X12.4,0.69-0.71,496/756FBGA14X12.4_128X_0.69-0.71_1266,SM3316-0164,TW322SM-0454,2022-07-19 23:59:00,2022-07-18 23:59:00,2022-07-04 03:40:52.263,PM ESD CDM 250V,TW322SM ESD 250V HALF MONTH PM,PRODUCTIVE          ,0.5,T01-TFC1-P1721,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,15.0,7.0,1.0,TW322SM-0454,
1506,180B,180/252FBGA12X14,1.1-1.2,180/252FBGA12X14_128-256X_1.1-1.2_DISSIPATIVE_1112,SM3016-0206,SM3016-0206,2022-07-20 23:59:00,2022-07-19 23:59:00,2022-06-20 14:56:26.180,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P0202,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0271,
1507,640B,640/968FBGA6.8X13.1,1.01-1.01,640/968FBGA6.8X13.1_128X_1.01-1.01_1328,SM3316-0086,SM3316-0086,2022-08-14 23:59:00,2022-08-13 23:59:00,2022-07-15 15:51:37.177,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P1320,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0404,
1508,200B,200/264FBGA10X14.5,0.95-0.95,200/264FBGA10X14.5_256X_0.95-0.95_1311,SM3316-0018,TW322SM-0355,2022-08-11 23:59:00,2022-08-10 23:59:00,2022-07-12 16:11:05.763,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P1006,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0355,
1509,200B,200/264FBGA10X14.5,0.95-0.95,200/264FBGA10X14.5_256X_0.95-0.95_1311,SM3316-0018,TW322SM-0355,2022-08-11 23:59:00,2022-08-10 23:59:00,2022-07-12 16:11:05.763,PM 1 MONTH,TW322SM 1 MONTH PM(FOR IONIZER),PRODUCTIVE          ,6.0,T01-TFC1-P1006,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0355,
1510,200B,200/264FBGA10X14.5,0.95-0.95,200/264FBGA10X14.5_256X_0.95-0.95_1311,SM3316-0018,TW322SM-0355,2022-08-11 23:59:00,2022-08-10 23:59:00,2022-07-12 16:11:05.780,PM 1 MONTH,TW322SM 1 MONTH PM(FOR MACHINE),PRODUCTIVE          ,6.0,T01-TFC1-P1006,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0355,
1511,400B,400/2255FBGA12.75X16.98,0.61-0.61,400/2255FBGA12.75X16.98_64-128X_0.61-0.61_1312,SM3316-0105,TW322SM-0149,2022-07-19 23:59:00,2022-07-18 23:59:00,2022-06-19 18:46:32.510,CLEAN AND INSPECTION,CLEAN AND INSPECTION,SCHEDULED_DOWNTIME  ,0.5,T01-TFC1-P1205,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0149,
1512,400B,400/2255FBGA12.75X16.98,0.61-0.61,400/2255FBGA12.75X16.98_64-128X_0.61-0.61_1312,SM3316-0105,TW322SM-0149,2022-07-19 23:59:00,2022-07-18 23:59:00,2022-06-19 18:46:32.523,PM 1 MONTH,TW322SM 1 MONTH PM(FOR IONIZER),SCHEDULED_DOWNTIME  ,6.0,T01-TFC1-P1205,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0149,
1513,400B,400/2255FBGA12.75X16.98,0.61-0.61,400/2255FBGA12.75X16.98_64-128X_0.61-0.61_1312,SM3316-0105,TW322SM-0149,2022-07-19 23:59:00,2022-07-18 23:59:00,2022-06-19 18:46:32.540,PM 1 MONTH,TW322SM 1 MONTH PM(FOR MACHINE),SCHEDULED_DOWNTIME  ,6.0,T01-TFC1-P1205,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0149,
1514,400B,400/2255FBGA12.75X16.98,0.61-0.61,400/2255FBGA12.75X16.98_64-128X_0.61-0.61_1312,SM3316-0105,TW322SM-0149,2022-07-19 23:59:00,2022-07-18 23:59:00,2022-07-04 03:38:11.107,PM ESD CDM 250V,TW322SM ESD 250V HALF MONTH PM,SCHEDULED_DOWNTIME  ,0.5,T01-TFC1-P1205,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,15.0,7.0,1.0,TW322SM-0149,
1515,96B,96/144FBGA9X13,1.13-1.2,96/144FBGA9X13_256X_1.13-1.2_1148,SM3016-0020,SM3016-0020,2022-08-04 23:59:00,2022-08-03 23:59:00,2022-07-05 14:29:49.567,CLEAN AND INSPECTION,CLEAN AND INSPECTION,ENGINEERING         ,0.5,T01-TFC1-P0311,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0081,
1516,496B,496/756FBGA14X12.4,0.69-0.71,496/756FBGA14X12.4_128X_0.69-0.71_1266,SM3316-0153,TW322SM-0444,2022-08-11 23:59:00,2022-08-10 23:59:00,2022-07-12 00:23:26.290,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P1624,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0444,
1517,496B,496/756FBGA14X12.4,0.69-0.71,496/756FBGA14X12.4_128X_0.69-0.71_1266,SM3316-0153,TW322SM-0444,2022-08-11 23:59:00,2022-08-10 23:59:00,2022-07-12 00:23:26.307,PM 1 MONTH,TW322SM 1 MONTH PM(FOR IONIZER),PRODUCTIVE          ,6.0,T01-TFC1-P1624,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0444,
1518,496B,496/756FBGA14X12.4,0.69-0.71,496/756FBGA14X12.4_128X_0.69-0.71_1266,SM3316-0153,TW322SM-0444,2022-08-11 23:59:00,2022-08-10 23:59:00,2022-07-12 00:23:26.307,PM 1 MONTH,TW322SM 1 MONTH PM(FOR MACHINE),PRODUCTIVE          ,6.0,T01-TFC1-P1624,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0444,
